76ers,Bucks,Bulls,Cavaliers,Celtics,Clippers,Grizzlies,Hawks,Heat,Hornets,Jazz,Kings,Knicks,Lakers,Magic,Mavericks,Nets,Nuggets,Pacers,Pelicans,Pistons,Raptors,Rockets,Spurs,Suns,Thunder,Timberwolves,Trail Blazers,Warriors,Wizards
54,49,37,40,69,54,22,36,40,15,29,35,46,39,38,46,36,56,40,54,23,35,36,20,47,62,54,18,41,21
54,49,29,44,65,52,26,40,44,17,27,41,60,33,44,38,33,59,36,51,20,32,44,9,42,58,57,23,39,26
56,47,26,48,70,62,21,37,45,13,24,43,54,32,41,43,34,55,42,52,21,29,37,19,50,58,55,19,43,16
60,49,39,46,67,56,18,37,43,25,22,40,49,35,43,53,38,52,40,54,12,30,38,11,42,57,57,18,40,21
55,44,25,52,67,59,18,40,41,16,23,37,57,39,46,48,30,55,50,48,20,23,40,11,50,64,59,17,42,16
60,36,35,42,68,59,23,39,38,9,23,42,58,35,54,38,33,49,43,51,18,32,40,16,49,58,58,21,40,25
55,44,30,53,67,55,14,32,45,20,26,42,50,44,57,44,26,53,43,46,16,25,31,19,44,59,57,26,42,27
53,50,29,47,65,56,22,30,32,15,24,40,54,40,56,45,37,57,47,43,18,38,33,22,47,59,58,13,44,18
53,48,31,48,65,59,23,22,40,19,27,40,57,48,54,48,29,56,36,51,14,34,38,16,47,57,58,21,38,15
64,49,27,42,65,55,18,34,39,19,25,30,55,31,48,46,39,56,49,51,16,34,34,24,48,60,56,12,44,22
59,49,24,42,70,60,18,31,39,17,32,43,50,48,56,40,28,54,40,44,19,27,39,17,49,67,53,16,38,23
59,47,34,40,63,50,20,40,41,21,26,38,52,26,46,45,40,58,42,49,20,28,42,21,46,60,61,15,40,22
62,48,33,47,67,54,22,24,36,15,24,44,55,38,42,50,25,59,48,45,22,29,36,13,50,62,54,20,49,19
60,54,37,53,67,52,24,40,33,16,25,35,54,33,49,44,30,47,44,46,21,30,44,23,43,62,56,18,35,17
62,44,29,37,68,57,23,44,36,15,26,44,52,34,49,44,34,51,42,47,21,27,41,15,55,54,53,24,43,21
60,44,33,44,64,57,21,37,41,17,26,36,53,38,52,50,40,56,30,43,22,28,40,19,54,55,62,13,42,15
61,46,33,56,65,51,22,39,35,18,23,36,55,30,50,43,26,56,40,47,18,29,47,23,48,65,49,19,43,19
53,58,32,47,63,57,22,38,38,16,21,34,49,40,51,43,32,60,36,52,26,23,44,19,40,62,59,21,39,17
58,52,26,44,68,54,18,37,43,22,25,32,57,32,41,44,35,60,49,50,18,27,47,18,39,61,52,19,44,20
63,37,23,42,63,54,20,38,40,16,24,33,55,30,46,52,34,52,48,50,19,33,43,24,50,56,61,21,45,20
57,54,33,48,65,57,24,34,41,15,30,40,48,45,42,48,35,55,38,41,15,31,38,16,48,57,52,26,41,18
54,48,28,39,59,60,24,30,34,22,27,38,47,40,48,51,34,59,47,60,19,31,35,18,44,56,57,18,47,18
52,42,30,52,65,50,21,35,39,14,27,40,57,33,51,52,28,59,46,45,14,30,39,17,46,58,56,22,51,21
57,48,39,46,67,56,18,34,31,19,25,42,53,37,41,53,31,59,40,49,17,26,30,19,51,57,59,16,54,18
57,48,27,35,65,60,24,39,45,18,25,37,60,35,49,42,31,49,46,52,23,28,34,22,55,61,52,15,39,19
57,45,31,50,60,49,19,37,40,16,36,41,57,36,39,44,26,62,46,56,22,25,38,22,46,48,56,23,37,28
54,54,30,51,71,61,22,33,33,17,20,32,55,41,45,47,28,57,42,47,20,27,41,14,39,57,59,21,47,27
54,42,35,46,65,56,25,32,34,17,25,36,52,37,46,48,40,49,48,42,19,36,37,26,49,56,59,18,39,24
52,48,24,45,60,55,19,33,36,20,26,47,55,43,51,43,29,57,49,53,20,37,37,17,45,60,53,17,42,19
56,39,21,45,59,52,21,40,41,15,25,33,53,43,50,50,41,58,42,44,20,28,36,17,57,62,59,21,40,24
61,48,30,44,65,53,25,35,33,23,33,33,57,35,45,53,29,50,53,49,24,26,40,14,48,57,56,15,40,18
59,40,31,45,68,54,23,40,42,20,29,36,44,24,51,43,24,58,46,50,22,30,41,23,46,63,57,15,46,22
57,39,28,53,76,56,15,38,42,18,37,45,49,35,51,40,29,55,45,50,26,27,40,19,43,52,54,19,35,19
55,50,30,44,70,57,22,34,39,20,28,37,51,29,40,48,40,57,51,47,17,27,31,22,47,57,57,22,49,14
65,45,26,49,66,54,25,40,36,20,19,40,54,35,49,38,35,58,44,52,18,25,41,17,45,53,61,20,36,26
57,52,26,51,70,53,20,35,38,19,28,43,48,39,46,39,31,59,46,53,19,34,39,15,51,56,50,18,42,15
64,49,31,41,61,54,14,31,50,22,26,40,53,34,51,42,36,56,49,45,16,30,44,19,44,63,52,15,37,23
59,51,28,50,63,58,28,35,41,10,27,33,46,35,53,46,37,60,41,45,23,37,36,12,43,58,51,17,45,24
61,48,33,45,68,50,20,36,40,12,20,44,53,33,47,42,34,57,44,44,21,32,45,18,51,60,60,18,38,18
54,45,29,42,59,56,19,43,36,18,32,48,45,42,45,48,41,59,41,55,20,34,35,14,40,55,55,21,43,18
65,60,35,44,63,57,20,39,35,22,21,39,49,27,53,51,31,50,41,48,18,26,40,17,50,61,50,17,41,22
57,43,31,45,64,55,25,32,43,21,22,39,49,37,43,51,33,57,45,49,25,27,40,15,51,61,51,21,37,23
51,51,28,47,67,58,18,40,35,21,21,39,55,35,43,53,38,56,49,47,21,24,37,19,39,59,60,19,41,21
66,45,34,42,63,52,33,41,39,23,28,42,45,38,32,43,34,54,43,51,19,28,38,25,39,63,55,25,38,14
59,48,31,38,62,56,23,39,37,17,24,37,56,36,60,49,38,50,40,50,21,33,37,22,45,59,54,15,43,13
53,44,30,49,72,56,21,32,42,17,24,35,55,26,50,37,40,52,44,52,21,33,45,18,51,57,55,17,42,22
56,48,28,47,65,60,25,28,47,17,26,44,55,37,37,43,21,55,43,53,19,31,40,20,49,60,55,19,42,22
58,51,30,44,58,52,19,39,37,18,21,42,53,40,47,48,38,54,50,47,24,31,39,14,51,60,57,15,37,18
56,56,24,44,60,54,19,39,36,14,31,40,53,32,48,46,34,57,38,49,17,35,43,20,43,52,56,21,50,25
60,47,31,42,68,56,25,41,34,16,27,28,48,28,53,44,32,50,49,48,19,27,44,21,50,60,60,18,43,23
62,42,32,44,63,55,23,31,38,23,29,46,53,42,47,42,33,58,43,46,20,31,43,17,48,58,47,18,39,19
48,46,28,43,62,57,28,43,36,16,25,45,54,40,51,51,28,55,37,48,24,26,39,22,48,53,56,25,43,15
57,54,38,44,62,59,29,38,36,15,32,41,51,34,42,39,31,63,45,47,24,30,42,19,44,53,46,20,42,15
51,49,31,49,70,59,19,37,36,15,24,35,45,38,49,44,37,58,43,50,18,34,40,19,47,59,59,15,41,21
58,43,27,43,66,54,21,40,33,14,32,40,52,39,42,49,44,58,35,44,19,37,37,17,52,60,58,25,33,20
54,42,33,48,71,54,22,29,36,14,24,30,53,37,43,43,34,56,41,53,24,33,40,24,46,63,56,18,45,26
65,50,28,38,70,59,22,36,43,20,23,35,47,32,40,50,31,56,51,49,15,25,43,23,46,54,62,20,44,15
58,55,33,43,65,50,21,38,46,17,31,38,48,36,42,45,31,56,43,53,24,23,41,15,44,56,58,21,42,19
55,42,32,47,63,57,29,41,38,16,21,39,59,37,50,43,41,57,44,36,16,34,37,18,51,55,55,16,42,21
54,49,30,50,68,52,22,40,46,16,23,38,54,35,48,47,37,55,42,47,22,29,43,18,41,53,57,17,34,25
54,37,28,43,66,57,24,40,38,18,18,39,54,34,55,47,34,57,38,48,27,35,33,20,46,60,64,19,44,15
59,45,33,51,70,57,19,31,38,18,23,46,47,32,44,44,35,59,42,44,17,30,41,18,50,55,56,26,48,14
51,46,31,46,65,52,15,35,38,21,27,43,55,42,50,42,34,52,43,49,25,26,35,20,44,61,59,25,39,21
58,49,30,53,61,58,27,33,42,20,31,37,57,24,45,50,37,54,45,46,13,31,39,20,51,56,55,17,35,18
53,46,27,45,69,59,17,38,38,15,25,39,52,33,45,40,33,53,50,57,19,32,37,22,46,62,56,17,47,20
53,48,25,41,68,52,21,44,36,24,23,29,52,36,49,45,35,57,43,46,22,29,37,26,42,58,61,26,46,18
62,41,31,40,62,55,18,37,39,22,22,40,57,30,49,43,32,55,41,52,25,28,46,19,45,60,58,18,40,25
60,46,25,44,62,52,22,31,36,15,24,36,51,31,51,55,40,61,43,48,17,25,39,23,45,58,61,21,48,22
54,45,27,50,66,51,28,31,39,19,30,36,55,35,43,41,40,58,42,49,21,24,36,17,47,60,60,23,51,14
55,40,28,42,65,64,23,37,40,18,24,35,60,39,48,36,38,57,40,58,20,33,34,21,41,66,53,16,40,21
61,58,25,44,60,55,21,38,31,15,16,48,49,36,45,39,43,55,46,56,22,31,39,16,41,54,58,25,43,22
63,46,27,50,67,56,33,37,39,19,16,37,49,40,45,42,29,54,49,56,21,29,25,15,41,59,62,25,39,22
61,49,22,45,59,49,18,37,41,18,27,47,56,45,39,44,42,55,45,50,16,31,36,25,42,57,56,13,43,24
56,48,27,40,68,56,23,44,37,21,24,32,54,39,46,52,42,57,44,52,12,21,40,21,50,53,51,22,35,25
56,50,29,41,61,60,22,27,36,15,28,41,58,41,51,45,43,53,52,45,18,37,33,15,46,59,48,24,40,18
59,52,35,46,59,61,22,34,27,22,25,40,58,45,46,53,33,51,39,44,25,28,33,20,45,55,50,14,49,22
61,45,25,36,70,57,20,31,34,20,29,31,59,42,45,48,33,56,43,49,24,34,35,14,48,63,59,20,43,18
57,47,30,40,59,56,25,40,41,22,22,34,49,35,47,51,37,59,46,50,18,28,38,18,41,54,54,19,50,25
59,42,32,39,60,54,22,37,42,14,23,38,51,37,61,45,34,55,37,46,22,34,35,25,48,61,54,26,39,20
59,42,27,47,65,50,22,40,36,25,29,35,56,36,44,36,37,53,44,49,22,31,41,18,49,60,59,20,41,19
55,48,30,43,67,52,33,31,35,14,26,41,50,36,50,43,35,58,38,50,21,24,44,22,48,61,57,15,47,18
63,44,33,45,68,56,19,36,32,17,22,40,48,34,47,43,34,57,42,49,19,33,43,16,57,61,48,20,44,22
56,40,25,46,64,56,24,34,45,19,25,37,53,35,40,38,35,59,44,40,21,35,47,23,51,52,53,21,49,25
60,41,39,43,67,50,25,32,31,19,23,46,62,37,40,42,28,59,47,50,22,34,36,18,49,50,56,23,42,21
61,55,34,44,69,50,19,30,45,17,25,30,52,27,44,40,35,57,44,53,26,25,38,25,56,55,56,17,44,19
55,47,24,43,63,61,22,26,35,18,24,39,50,36,47,45,42,59,46,55,18,31,36,23,52,63,57,19,39,17
59,46,30,56,63,53,19,38,32,18,17,42,54,40,52,49,31,62,37,52,17,32,42,14,44,52,52,23,45,21
62,45,23,49,71,49,22,32,36,17,23,33,47,42,49,45,34,63,43,53,20,32,44,17,49,52,58,25,36,21
60,37,32,44,63,56,34,36,32,19,22,43,55,29,50,41,39,52,42,48,23,37,43,13,46,49,56,18,58,15
56,35,30,46,59,51,18,40,43,17,30,40,57,41,46,43,34,57,46,46,26,25,44,17,52,60,55,21,40,17
66,45,29,50,62,57,14,39,35,21,31,36,54,37,43,35,37,58,51,45,23,28,40,18,48,56,56,24,37,17
52,53,29,51,65,55,30,34,39,20,23,40,54,37,42,44,34,47,42,49,25,31,34,22,39,60,59,17,42,23
56,46,29,39,69,64,23,36,36,21,31,33,53,37,43,45,34,59,48,49,16,32,35,18,49,55,49,19,48,20
60,42,25,47,65,59,19,43,43,20,23,41,48,33,45,48,41,58,42,51,17,26,38,25,42,57,53,20,40,21
55,47,33,44,65,64,21,31,35,20,27,40,50,43,43,45,40,55,47,45,19,26,36,23,41,59,58,20,42,18
49,46,34,45,67,56,28,38,42,22,20,34,51,34,48,42,36,52,41,52,16,26,43,19,50,57,57,23,41,23
57,40,31,39,70,47,21,37,40,20,27,41,52,47,33,49,39,58,41,47,23,33,41,17,40,63,60,15,47,17
55,50,21,41,65,52,26,37,41,19,19,40,49,42,50,46,42,52,46,50,23,35,38,21,48,58,58,15,36,17
63,47,20,38,62,53,20,37,41,19,21,44,54,43,48,51,30,53,46,46,25,28,30,20,50,60,54,24,50,15
64,51,29,48,67,56,25,41,34,18,28,32,53,35,40,46,36,55,44,47,20,39,33,15,41,57,57,24,42,15
59,43,26,49,61,56,17,35,31,19,28,41,54,32,52,52,34,57,46,55,16,27,40,19,47,55,60,21,38,22
60,58,25,47,63,53,28,30,36,18,24,28,48,38,42,48,35,54,47,42,26,30,45,18,45,63,54,21,47,19
60,44,29,47,66,50,24,25,43,14,26,48,51,38,50,54,34,56,42,44,24,25,34,21,49,51,60,24,35,24
51,44,26,50,63,57,18,36,40,16,22,38,60,30,48,45,31,57,55,49,19,34,40,18,44,53,57,18,52,21
60,47,28,44,66,61,22,37,37,16,20,29,47,35,46,40,35,66,44,46,26,36,36,22,52,56,55,26,41,16
57,52,23,42,65,60,22,37,37,22,22,38,50,32,51,52,36,51,44,44,18,30,43,24,47,54,58,17,40,24
59,46,24,42,67,62,19,35,39,15,20,38,56,33,54,52,30,60,42,46,21,30,46,17,41,61,53,18,41,25
60,49,28,43,68,55,22,32,35,19,21,43,44,41,46,40,36,56,44,46,31,31,40,20,45,55,63,19,42,18
61,44,28,42,63,59,20,40,53,16,18,47,53,32,45,37,38,57,44,51,21,38,42,13,48,57,52,15,33,25
64,49,32,45,74,50,17,41,39,17,21,47,56,46,47,43,33,48,34,47,20,21,47,16,42,55,56,20,44,21
53,39,30,42,62,48,26,38,37,22,27,32,54,34,53,46,43,62,46,45,16,31,40,21,43,61,62,15,41,23
53,45,29,46,62,51,24,35,40,19,29,36,58,40,42,42,39,60,37,48,22,33,39,18,51,57,56,19,45,17
54,42,27,46,65,54,24,39,41,12,24,46,49,36,46,50,30,61,45,44,19,36,43,16,47,56,55,23,40,22
55,46,26,42,70,56,27,37,37,24,23,40,54,46,41,44,37,55,49,39,19,21,44,21,40,58,52,17,45,27
61,51,19,41,68,64,22,45,42,11,22,46,47,42,47,43,34,57,47,43,26,30,36,20,50,49,53,18,43,15
58,45,33,43,66,55,23,37,38,20,29,42,55,34,49,49,31,59,46,51,18,34,36,19,40,53,55,20,37,17
53,41,34,44,65,53,22,31,43,16,24,37,58,42,47,36,36,58,46,44,21,33,33,18,55,60,53,17,50,22
56,51,27,42,60,54,21,45,39,16,24,35,48,34,46,45,41,59,43,56,20,28,40,20,52,58,58,18,41,15
59,51,26,37,59,55,21,40,36,16,34,43,52,38,51,42,39,59,38,52,23,33,41,18,42,62,50,19,43,13
58,40,22,47,63,58,27,36,44,18,30,40,55,36,50,45,32,60,45,51,22,26,38,17,39,56,57,25,37,18
65,46,29,48,64,58,21,38,40,19,24,37,48,33,43,52,29,56,48,54,18,27,40,14,44,58,52,24,43,20
65,43,26,48,65,49,19,34,33,21,30,43,57,28,51,49,33,54,45,57,20,28,36,17,46,58,58,20,38,21
57,41,34,48,58,57,21,45,41,14,27,44,56,41,50,46,32,47,47,47,21,32,33,11,41,59,60,23,42,17
61,54,29,47,72,54,19,34,45,12,24,37,53,41,45,43,31,57,43,44,18,26,35,24,45,66,53,21,44,15
61,50,28,45,59,51,28,39,41,18,30,37,57,37,44,49,30,62,46,41,17,32,45,12,49,54,56,18,39,17
62,39,29,48,62,59,27,34,41,18,23,40,51,33,45,44,37,54,50,47,19,35,32,24,47,55,55,14,44,24
57,48,29,47,61,56,28,40,40,24,25,30,50,33,40,51,31,46,45,46,17,25,33,26,45,68,62,22,45,22
57,45,30,45,58,52,19,34,43,17,23,43,47,39,46,43,34,53,46,52,20,31,37,22,48,64,60,21,43,20
60,41,27,47,68,55,24,36,29,18,34,33,57,33,49,44,37,58,37,45,21,30,41,26,49,63,56,17,40,17
57,46,32,57,70,58,23,34,29,19,23,43,50,32,46,48,37,55,46,45,17,30,41,17,44,59,57,19,37,21
59,46,34,36,63,56,24,36,40,27,21,45,53,38,45,46,31,60,44,49,18,29,32,17,57,58,53,16,41,18
58,50,28,45,65,52,21,37,36,18,30,36,57,40,48,37,35,63,49,43,20,35,42,18,42,55,60,16,39,17
61,49,32,39,69,52,16,33,42,19,34,40,53,42,43,38,32,54,47,50,18,25,34,21,47,61,56,19,48,18
52,50,37,45,68,50,25,36,44,16,25,39,49,34,52,49,37,47,39,58,19,29,42,21,37,59,53,18,43,19
57,48,27,40,65,61,18,37,37,21,21,34,55,34,54,53,39,59,42,47,20,35,41,24,42,55,56,18,40,12
60,45,25,43,71,60,18,39,30,13,24,31,48,38,43,46,42,62,42,50,24,36,38,17,49,56,59,16,43,24
58,47,34,45,61,61,22,28,44,24,25,42,59,38,44,43,23,51,43,49,19,38,43,18,44,57,57,20,33,22
61,40,25,33,66,53,23,28,41,17,25,39,55,39,55,47,39,59,43,53,22,31,40,16,35,63,60,20,40,24
59,48,29,45,67,52,23,38,38,14,28,39,57,29,45,51,36,56,39,51,20,19,47,15,46,62,60,18,40,21
46,36,30,39,59,55,23,47,42,21,25,37,52,39,54,43,29,57,47,52,30,28,44,19,45,57,52,20,46,18
56,42,34,47,60,59,24,41,40,23,27,33,53,36,51,43,29,52,48,48,16,34,39,27,46,53,61,15,39,16
56,45,32,46,65,62,19,31,40,15,23,36,56,35,48,48,31,62,45,46,16,29,42,16,43,63,61,17,41,23
56,48,37,48,63,57,24,29,41,21,25,35,50,30,44,49,37,56,41,55,18,30,46,19,51,60,53,20,34,15
63,50,27,45,68,50,24,35,40,19,23,45,55,40,42,44,27,50,37,52,25,31,36,21,44,56,61,19,44,19
55,47,34,47,65,51,22,35,43,12,27,35,50,36,53,51,31,61,44,43,20,23,41,18,50,56,59,18,40,25
61,40,23,40,67,50,22,34,50,19,21,38,57,40,50,51,40,45,47,43,23,33,43,25,46,59,51,19,37,18
57,49,31,42,70,63,14,33,35,18,31,36,50,30,47,49,41,57,46,48,21,30,38,21,37,63,57,21,43,14
52,50,30,47,62,63,26,30,35,16,30,33,55,38,45,40,33,56,43,52,17,41,36,17,46,53,59,16,50,21
52,48,20,45,66,52,21,38,40,23,20,42,55,33,49,46,36,53,44,52,23,31,37,22,47,57,63,16,40,21
58,46,38,48,65,59,25,35,43,15,25,39,51,30,47,49,31,60,41,47,13,26,40,14,54,52,61,17,47,16
57,50,32,44,65,55,30,33,43,14,29,39,54,39,40,46,27,56,51,49,27,33,41,14,42,57,56,22,37,10
57,50,26,43,65,57,17,43,40,14,24,38,50,34,47,47,36,62,51,51,12,29,49,18,42,55,54,16,43,22
58,39,32,42,67,59,24,33,35,20,22,39,54,26,43,47,37,53,45,53,21,26,38,18,50,58,60,20,47,26
59,49,28,45,66,50,20,38,34,23,22,42,47,36,55,42,40,53,37,50,21,29,38,17,40,62,61,22,45,21
58,50,35,44,71,53,24,34,31,21,18,46,50,33,46,54,37,58,49,44,17,35,40,18,41,58,52,14,39,22
54,48,27,47,72,47,26,43,45,16,27,42,48,34,53,42,32,55,48,47,11,27,39,15,47,60,62,18,43,17
65,51,29,48,68,60,26,39,40,13,26,33,48,28,52,48,40,55,44,47,14,27,40,22,44,60,51,17,33,24
54,49,38,46,66,56,26,34,41,14,24,38,50,39,43,46,32,56,40,54,21,28,33,20,45,65,58,17,38,21
62,52,31,41,66,55,20,38,44,22,23,25,45,37,48,49,32,61,45,49,19,29,36,12,51,62,57,20,45,16
54,44,28,42,65,53,21,36,42,12,27,32,56,40,43,39,40,61,36,45,21,35,40,19,49,62,60,25,44,21
65,49,35,35,66,52,26,34,43,11,26,43,51,28,51,43,37,51,41,47,23,32,42,13,43,56,61,19,45,24
60,50,30,42,70,52,29,35,34,19,25,42,44,31,53,37,30,60,42,48,26,27,35,15,49,62,59,21,47,18
54,43,28,49,67,57,25,40,39,25,18,35,51,39,56,44,32,56,43,44,21,28,38,20,48,62,53,21,41,15
64,49,27,48,62,53,21,38,44,17,30,38,56,32,47,55,26,47,47,51,20,30,33,17,51,62,61,14,34,18
55,50,35,40,64,57,24,33,38,13,29,38,58,31,48,47,37,56,40,55,23,36,41,22,46,55,51,17,34,19
58,46,28,46,66,54,21,34,30,17,25,33,61,34,53,46,40,57,44,48,17,35,38,19,46,52,67,21,45,11
56,44,29,48,64,54,22,35,39,15,26,39,50,39,56,39,36,54,56,40,22,34,42,23,44,57,51,16,44,18
58,46,31,38,72,56,20,45,33,21,20,46,49,36,57,44,31,58,40,54,22,31,48,10,48,51,52,17,37,21
58,50,27,40,62,49,19,30,37,19,27,46,55,29,56,35,36,66,40,50,17,35,38,18,49,61,59,19,44,21
60,52,35,36,60,53,18,39,35,22,33,43,58,34,47,40,30,55,45,51,18,21,46,20,49,60,53,21,38,20
57,44,27,41,65,59,21,29,43,23,23,37,50,40,55,42,34,58,44,38,20,28,38,17,51,57,63,13,47,28
62,43,32,55,67,45,23,33,40,20,20,37,48,38,44,40,30,63,48,54,15,31,45,19,43,57,62,18,43,17
54,47,31,47,65,51,25,31,45,17,21,45,51,40,41,37,27,59,41,49,25,35,51,19,45,57,57,17,44,18
57,55,32,44,62,57,21,39,32,13,27,43,53,38,46,51,30,53,35,49,23,30,51,14,43,52,57,20,48,17
53,52,35,42,64,49,25,37,35,25,21,43,53,42,49,47,28,53,37,48,19,30,33,28,50,62,56,19,42,15
48,48,31,44,60,63,21,40,38,20,29,39,54,37,42,43,34,60,43,45,21,33,35,21,50,59,59,18,42,15
64,49,34,44,63,55,25,43,36,17,19,39,48,34,46,44,41,55,40,47,14,28,42,16,49,58,62,19,45,16
60,44,25,41,61,59,34,32,39,17,26,42,50,37,41,46,33,61,44,46,22,38,43,15,47,55,57,16,36,25
53,56,31,46,66,54,29,30,30,14,20,37,47,37,43,53,31,60,49,46,25,34,46,18,42,54,59,19,43,20
60,43,31,43,64,58,25,34,33,18,29,41,48,33,52,50,33,50,47,53,20,35,35,19,47,61,56,15,41,18
62,44,32,48,60,56,23,31,38,18,28,33,48,40,50,45,29,57,42,47,22,38,42,12,39,58,57,18,45,30
54,50,30,44,57,58,19,34,38,28,28,37,54,44,48,38,29,57,42,52,27,29,33,23,51,64,54,18,37,15
57,45,21,45,67,51,27,38,39,17,31,38,57,37,53,50,33,54,48,46,23,42,36,20,40,50,51,18,47,11
57,50,33,43,63,51,29,35,41,16,23,43,55,39,51,47,32,59,42,44,15,31,37,14,39,60,53,20,51,19
60,50,30,39,66,55,24,37,35,17,26,41,47,31,52,51,40,53,45,47,26,27,37,21,48,58,55,22,36,16
54,47,28,44,65,52,23,34,40,12,32,37,53,29,45,52,31,63,40,51,20,40,39,13,49,63,56,16,44,20
56,43,26,43,61,54,17,31,40,18,23,44,53,37,47,42,35,53,50,50,18,26,43,23,47,60,62,18,48,24
60,48,31,44,66,53,26,31,33,15,27,35,49,36,49,41,39,58,49,43,23,31,43,17,42,65,47,23,46,22
53,46,34,40,63,56,16,34,34,19,23,48,53,45,50,42,34,58,50,53,15,33,37,19,49,58,55,20,37,18
59,43,33,44,67,54,19,40,34,19,24,36,55,30,47,54,34,59,54,42,18,31,37,25,34,61,62,22,39,16
69,47,28,51,66,53,24,37,40,19,23,35,51,35,49,47,27,61,38,54,18,34,33,16,39,60,58,20,41,19
63,55,30,49,72,51,21,38,36,15,27,38,49,34,43,49,41,54,43,49,19,26,41,25,42,57,53,15,40,17
67,48,24,38,62,57,20,36,39,18,26,37,62,44,54,49,30,54,49,40,21,34,37,24,38,51,53,17,40,23
52,55,31,41,66,49,19,36,42,13,15,44,55,35,49,45,35,56,48,48,23,38,43,16,48,51,54,20,46,19
61,50,27,37,62,47,25,34,39,20,28,33,56,36,45,48,40,62,41,56,20,29,36,21,48,53,58,18,42,20
63,55,28,44,62,61,17,36,43,14,22,39,50,37,46,37,36,63,33,45,25,29,40,17,43,60,55,15,45,32
57,51,31,49,67,52,21,43,33,18,27,41,55,34,54,37,35,55,42,45,14,32,47,16,40,62,56,16,45,17
65,45,34,46,64,58,26,32,42,18,26,38,54,42,47,39,30,54,53,38,25,23,33,21,42,56,59,15,45,22
57,43,38,43,60,50,14,40,34,19,21,28,48,39,53,44,41,59,43,49,24,25,41,22,46,54,64,17,46,30
54,45,27,39,63,64,23,37,40,17,18,34,52,47,48,41,36,60,46,54,15,33,37,24,43,53,57,17,46,22
56,44,31,40,60,49,23,33,43,19,21,43,52,33,52,48,42,57,46,50,18,32,39,25,44,60,60,15,35,22
59,45,26,48,60,62,31,30,45,17,22,36,60,37,50,49,33,59,45,49,23,31,44,13,47,61,44,17,34,15
49,46,31,46,65,60,18,42,37,17,24,42,57,32,51,39,36,58,47,50,21,27,33,17,47,57,62,19,41,21
66,52,32,47,68,54,26,36,37,18,29,40,55,33,42,46,21,50,45,52,23,32,37,13,50,60,57,20,29,22
59,41,17,47,63,57,19,27,40,22,25,43,51,38,48,53,35,53,44,47,18,30,42,27,51,57,63,18,37,20
61,45,30,47,66,54,18,38,35,17,22,35,47,43,54,45,37,59,41,53,15,33,42,18,44,58,56,16,47,16
60,48,30,47,66,53,28,47,36,9,21,40,51,29,53,41,33,66,46,49,17,25,31,16,48,61,60,20,36,25
56,47,41,37,72,55,24,37,39,12,23,39,59,37,46,41,30,52,37,50,16,35,48,12,47,54,57,28,37,24
52,42,26,42,65,56,20,37,29,17,21,37,55,34,52,41,41,59,52,53,16,30,38,20,39,60,58,25,50,25
59,50,23,43,72,50,20,39,36,16,27,42,55,41,46,45,39,61,43,50,19,36,33,15,42,59,52,14,44,21
55,54,20,41,68,56,15,31,34,14,31,40,60,41,46,35,41,60,52,45,25,26,41,13,46,60,57,15,49,21
61,45,29,47,65,52,19,35,41,21,24,40,53,40,55,51,35,56,42,48,12,30,28,21,45,60,53,17,45,22
60,47,30,37,68,51,19,31,37,26,17,42,55,43,52,46,39,57,43,54,18,26,42,13,51,56,54,13,45,20
56,52,31,50,64,63,19,37,35,20,22,35,64,33,45,49,33,54,46,51,15,31,40,21,38,60,52,19,37,20
56,54,23,46,61,58,23,42,39,20,19,44,50,41,40,43,39,54,39,48,20,31,32,19,47,59,61,16,47,21
55,45,33,46,63,50,17,38,42,20,27,41,56,39,51,41,34,59,46,50,16,24,41,22,46,61,56,16,36,21
59,46,26,47,72,62,21,39,36,18,26,47,54,37,45,46,40,57,40,42,15,27,30,19,49,52,58,21,45,16
54,45,38,39,64,62,22,29,36,18,26,40,51,42,41,41,36,58,46,49,14,29,39,19,49,63,52,22,43,25
56,51,33,44,69,62,23,38,33,14,27,38,52,35,45,46,34,55,39,42,21,35,37,19,49,57,53,22,44,19
60,52,36,40,64,55,19,37,34,14,31,34,50,40,40,40,35,58,51,50,22,30,35,12,48,67,54,18,46,20
56,49,29,41,65,61,24,28,42,12,20,33,48,38,46,43,33,52,46,49,22,31,41,19,48,56,66,20,46,28
58,46,34,42,67,57,25,38,40,20,22,39,49,33,50,45,32,53,41,42,21,30,45,15,48,58,57,20,45,20
58,49,37,49,74,58,19,29,43,14,30,45,51,32,46,37,37,60,39,52,22,31,30,19,43,62,50,18,41,17
58,46,24,43,62,53,23,43,46,19,25,38,54,34,48,46,42,59,47,45,25,27,37,13,47,56,55,21,38,18
60,40,33,37,65,51,25,39,39,18,20,44,48,32,44,45,30,63,47,44,25,31,48,20,47,60,51,24,42,20
54,52,37,47,66,52,25,37,43,20,19,47,57,40,43,41,25,57,43,51,15,25,36,18,55,57,55,17,39,19
62,52,23,46,65,64,17,40,35,13,24,41,51,34,44,46,43,54,47,51,16,31,47,17,44,53,56,21,38,17
59,37,30,44,67,64,24,46,35,15,17,47,51,35,46,48,34,52,36,49,17,35,37,15,49,61,58,17,44,23
63,40,32,42,67,56,19,34,34,16,19,41,51,39,46,44,36,62,53,53,21,22,38,19,52,56,56,19,40,22
60,42,33,41,64,57,18,39,32,15,24,42,51,33,52,49,32,63,42,51,18,30,35,27,46,50,54,26,40,26
